GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2019-01-15,21800654,1610612749,1610612748,2018,1610612749,124,0.5,0.611,0.436,35,53,1610612748,86,0.419,0.75,0.235,27,43,1
2019-01-15,21800655,1610612743,1610612744,2018,1610612743,111,0.457,0.813,0.412,30,36,1610612744,142,0.6,0.7,0.538,38,50,0
2019-01-15,21800656,1610612747,1610612741,2018,1610612747,107,0.463,0.676,0.308,21,51,1610612741,100,0.402,0.708,0.29,21,46,1
2019-01-14,21800645,1610612751,1610612738,2018,1610612751,109,0.43,0.88,0.342,18,55,1610612738,102,0.407,0.739,0.306,21,41,1
2019-01-14,21800646,1610612745,1610612763,2018,1610612745,112,0.44,0.909,0.375,17,36,1610612763,94,0.507,0.545,0.455,31,43,1
2019-01-14,21800647,1610612759,1610612766,2018,1610612759,93,0.463,0.833,0.35,21,36,1610612766,108,0.467,0.818,0.361,24,45,0
2019-01-14,21800648,1610612762,1610612765,2018,1610612762,100,0.388,0.722,0.324,20,55,1610612765,94,0.389,0.813,0.306,16,38,1
2019-01-14,21800649,1610612758,1610612757,2018,1610612758,115,0.494,0.792,0.385,24,48,1610612757,107,0.402,0.793,0.323,22,49,1
2019-01-14,21800650,1610612746,1610612740,2018,1610612746,117,0.477,0.708,0.5,34,50,1610612740,121,0.438,0.75,0.32,28,49,0
2019-01-13,21800638,1610612752,1610612755,2018,1610612752,105,0.43,0.7,0.323,24,34,1610612755,108,0.46,0.733,0.3,22,56,0
2019-01-13,21800639,1610612764,1610612761,2018,1610612764,138,0.458,0.611,0.432,36,51,1610612761,140,0.471,0.806,0.361,24,59,0
2019-01-13,21800640,1610612737,1610612749,2018,1610612737,114,0.406,0.8,0.316,19,54,1610612749,133,0.533,0.727,0.367,28,39,0
2019-01-13,21800641,1610612753,1610612745,2018,1610612753,116,0.482,0.893,0.375,25,45,1610612745,109,0.442,0.852,0.238,20,38,1
2019-01-13,21800642,1610612742,1610612744,2018,1610612742,114,0.418,0.759,0.421,21,51,1610612744,119,0.455,0.833,0.422,26,49,0
2019-01-13,21800643,1610612743,1610612757,2018,1610612743,116,0.556,0.85,0.409,21,35,1610612757,113,0.455,0.955,0.353,25,39,1
2019-01-13,21800644,1610612747,1610612739,2018,1610612747,95,0.396,0.593,0.206,21,51,1610612739,101,0.427,0.739,0.381,18,52,0
2019-01-12,21800630,1610612746,1610612765,2018,1610612746,104,0.486,0.793,0.5,25,38,1610612765,109,0.435,0.864,0.432,20,48,0
2019-01-12,21800631,1610612748,1610612763,2018,1610612748,112,0.5,0.708,0.484,25,38,1610612763,108,0.481,0.778,0.31,18,38,1
2019-01-12,21800632,1610612753,1610612738,2018,1610612753,105,0.429,0.917,0.289,21,50,1610612738,103,0.422,0.679,0.25,19,46,1
2019-01-12,21800633,1610612750,1610612740,2018,1610612750,110,0.43,0.792,0.282,23,50,1610612740,106,0.46,0.875,0.208,22,48,1
2019-01-12,21800634,1610612760,1610612759,2018,1610612760,122,0.462,0.862,0.478,27,47,1610612759,112,0.458,0.7,0.323,21,52,1
2019-01-12,21800635,1610612756,1610612743,2018,1610612756,102,0.413,0.72,0.308,29,49,1610612743,93,0.386,0.682,0.323,25,50,1
2019-01-12,21800636,1610612758,1610612766,2018,1610612758,104,0.414,0.667,0.378,27,49,1610612766,97,0.409,0.591,0.333,21,56,1
2019-01-12,21800637,1610612762,1610612741,2018,1610612762,110,0.432,0.72,0.356,23,52,1610612741,102,0.412,0.882,0.28,24,47,1
2019-01-11,21800621,1610612755,1610612737,2018,1610612755,121,0.517,0.741,0.333,31,30,1610612737,123,0.556,0.778,0.48,27,44,0
2019-01-11,21800622,1610612764,1610612749,2018,1610612764,113,0.488,0.75,0.545,28,43,1610612749,106,0.449,0.765,0.325,26,43,1
2019-01-11,21800623,1610612752,1610612754,2018,1610612752,106,0.443,0.875,0.359,22,37,1610612754,121,0.521,1,0.462,30,47,0
2019-01-11,21800624,1610612761,1610612751,2018,1610612761,122,0.457,0.625,0.314,32,55,1610612751,105,0.42,0.667,0.367,20,54,1
2019-01-11,21800625,1610612745,1610612739,2018,1610612745,141,0.517,0.906,0.385,28,45,1610612739,113,0.449,0.923,0.273,24,39,1
2019-01-11,21800626,1610612750,1610612742,2018,1610612750,115,0.461,0.846,0.417,27,53,1610612742,119,0.454,0.75,0.342,25,43,0
2019-01-11,21800627,1610612762,1610612747,2018,1610612762,113,0.396,0.688,0.357,24,65,1610612747,95,0.359,0.667,0.185,14,55,1
2019-01-11,21800628,1610612757,1610612766,2018,1610612757,127,0.559,0.889,0.375,31,47,1610612766,96,0.4,0.688,0.433,23,43,1
2019-01-11,21800629,1610612744,1610612741,2018,1610612744,146,0.576,0.846,0.462,38,49,1610612741,109,0.449,0.882,0.45,16,29,1
2019-01-10,21800617,1610612748,1610612738,2018,1610612748,115,0.479,0.625,0.462,33,51,1610612738,99,0.404,0.882,0.353,20,37,1
2019-01-10,21800618,1610612743,1610612746,2018,1610612743,121,0.505,0.769,0.393,29,53,1610612746,100,0.437,0.692,0.25,21,38,1
2019-01-10,21800619,1610612759,1610612760,2018,1610612759,154,0.566,0.897,0.842,38,43,1610612760,147,0.509,0.667,0.429,33,49,1
2019-01-10,21800620,1610612758,1610612765,2018,1610612758,112,0.512,0.75,0.409,29,47,1610612765,102,0.427,0.875,0.289,22,37,1
2019-01-09,21800607,1610612738,1610612754,2018,1610612738,135,0.568,0.875,0.438,32,48,1610612754,108,0.429,0.636,0.321,26,39,1
2019-01-09,21800608,1610612764,1610612755,2018,1610612764,123,0.54,0.762,0.481,26,39,1610612755,106,0.43,0.774,0.296,23,46,1
2019-01-09,21800609,1610612751,1610612737,2018,1610612751,116,0.453,0.769,0.333,21,54,1610612737,100,0.364,0.88,0.171,17,52,1
2019-01-09,21800610,1610612745,1610612749,2018,1610612745,109,0.376,0.844,0.375,19,46,1610612749,116,0.484,0.833,0.296,26,49,0
