game_id,date,season,home_team_id,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,away_team_id,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
21800859,2019-02-13,2018,1610612742,101,0.386,0.818,0.288,24,38,1610612748,112,0.543,0.75,0.4,24,47
21800860,2019-02-13,2018,1610612743,120,0.455,0.88,0.258,26,53,1610612758,118,0.452,0.821,0.344,30,44
21800862,2019-02-13,2018,1610612757,129,0.462,0.794,0.432,24,48,1610612744,107,0.402,0.889,0.342,26,49
21800863,2019-02-13,2018,1610612746,134,0.595,0.767,0.5,33,43,1610612756,107,0.465,0.76,0.267,24,36
21800848,2019-02-12,2018,1610612737,117,0.435,0.808,0.381,29,47,1610612747,113,0.432,0.68,0.35,25,44
21800849,2019-02-12,2018,1610612755,109,0.488,0.71,0.333,21,47,1610612738,112,0.466,0.81,0.448,24,41
21800850,2019-02-12,2018,1610612763,107,0.494,0.688,0.333,25,48,1610612759,108,0.419,0.793,0.619,23,43
21800851,2019-02-12,2018,1610612740,88,0.383,0.75,0.345,21,42,1610612753,118,0.442,0.955,0.406,32,58
21800852,2019-02-12,2018,1610612744,115,0.494,0.667,0.317,29,40,1610612762,108,0.471,0.762,0.385,23,49
21800839,2019-02-11,2018,1610612739,107,0.4,0.895,0.318,20,56,1610612752,104,0.457,0.65,0.269,21,46
21800840,2019-02-11,2018,1610612765,121,0.518,0.857,0.417,25,48,1610612764,112,0.5,0.737,0.359,31,37
21800841,2019-02-11,2018,1610612754,99,0.514,0.882,0.32,25,39,1610612766,90,0.322,0.758,0.175,15,51
21800842,2019-02-11,2018,1610612761,127,0.543,0.9,0.29,32,40,1610612751,125,0.523,0.722,0.488,33,31
21800843,2019-02-11,2018,1610612741,99,0.385,0.889,0.321,24,45,1610612749,112,0.475,0.828,0.316,24,49
21800844,2019-02-11,2018,1610612745,120,0.467,0.867,0.383,28,38,1610612742,104,0.479,0.778,0.361,21,33
21800845,2019-02-11,2018,1610612750,130,0.522,0.833,0.333,28,44,1610612746,120,0.514,0.872,0.414,24,37
21800846,2019-02-11,2018,1610612760,120,0.477,0.759,0.457,23,45,1610612757,111,0.414,0.737,0.379,18,46
21800847,2019-02-11,2018,1610612743,103,0.427,0.846,0.432,27,45,1610612748,87,0.415,0.625,0.273,23,47
21800834,2019-02-10,2018,1610612742,102,0.414,0.783,0.324,20,39,1610612757,101,0.488,0.571,0.31,24,48
21800835,2019-02-10,2018,1610612755,143,0.577,0.864,0.5,33,42,1610612747,120,0.516,0.737,0.37,31,43
21800836,2019-02-10,2018,1610612758,117,0.452,0.727,0.29,26,49,1610612756,104,0.418,0.733,0.222,22,54
21800837,2019-02-10,2018,1610612737,108,0.463,0.84,0.406,27,33,1610612753,124,0.473,0.893,0.351,29,49
21800838,2019-02-10,2018,1610612744,120,0.537,0.731,0.361,28,36,1610612748,118,0.457,0.5,0.419,32,52
21800825,2019-02-09,2018,1610612762,125,0.522,0.75,0.39,29,52,1610612759,105,0.449,0.9,0.318,24,36
21800826,2019-02-09,2018,1610612754,105,0.536,0.6,0.346,31,43,1610612739,90,0.443,0.444,0.444,23,30
21800827,2019-02-09,2018,1610612737,120,0.535,0.737,0.424,26,36,1610612766,129,0.545,0.778,0.452,30,37
21800828,2019-02-09,2018,1610612752,99,0.415,0.579,0.4,22,57,1610612761,104,0.384,0.828,0.4,27,47
21800829,2019-02-09,2018,1610612738,112,0.424,0.806,0.346,21,45,1610612746,123,0.476,0.775,0.4,28,49
21800830,2019-02-09,2018,1610612741,125,0.505,0.75,0.261,28,45,1610612764,134,0.579,0.857,0.444,38,39
21800831,2019-02-09,2018,1610612763,99,0.432,0.833,0.276,27,45,1610612740,90,0.395,0.593,0.182,25,52
21800832,2019-02-09,2018,1610612745,112,0.43,0.733,0.356,18,39,1610612760,117,0.449,0.8,0.382,20,53
21800833,2019-02-09,2018,1610612749,83,0.326,0.833,0.171,18,51,1610612753,103,0.468,0.833,0.37,28,57
21800817,2019-02-08,2018,1610612765,120,0.488,0.793,0.433,24,46,1610612752,103,0.449,0.634,0.318,22,39
21800818,2019-02-08,2018,1610612755,117,0.5,0.906,0.455,23,42,1610612743,110,0.489,0.923,0.231,35,40
21800819,2019-02-08,2018,1610612764,119,0.5,0.938,0.343,35,48,1610612739,106,0.375,0.88,0.316,21,52
21800820,2019-02-08,2018,1610612751,106,0.415,0.938,0.317,26,33,1610612741,125,0.541,0.792,0.5,27,50
21800821,2019-02-08,2018,1610612742,107,0.414,0.65,0.415,23,37,1610612749,122,0.548,0.833,0.278,25,51
21800822,2019-02-08,2018,1610612756,107,0.386,0.767,0.194,23,48,1610612744,117,0.506,0.714,0.345,30,49
21800823,2019-02-08,2018,1610612740,122,0.473,0.964,0.3,27,45,1610612750,117,0.505,0.727,0.429,22,49
21800824,2019-02-08,2018,1610612758,102,0.411,0.76,0.346,18,46,1610612748,96,0.432,0.474,0.333,26,49
21800811,2019-02-07,2018,1610612754,116,0.563,0.818,0.409,26,42,1610612746,92,0.435,0.632,0.353,23,36
21800812,2019-02-07,2018,1610612753,122,0.542,0.913,0.423,23,41,1610612750,112,0.465,0.833,0.385,23,43
21800813,2019-02-07,2018,1610612737,101,0.45,0.52,0.457,25,42,1610612761,119,0.46,0.788,0.325,29,50
21800814,2019-02-07,2018,1610612738,128,0.489,1,0.421,35,48,1610612747,129,0.515,0.389,0.537,35,43
21800815,2019-02-07,2018,1610612760,117,0.478,0.636,0.386,29,44,1610612763,95,0.442,0.87,0.292,19,45
21800816,2019-02-07,2018,1610612757,127,0.538,1,0.355,26,33,1610612759,118,0.527,0.714,0.571,19,43
21800804,2019-02-06,2018,1610612751,135,0.511,0.727,0.559,36,40,1610612743,130,0.505,0.81,0.371,32,48
21800805,2019-02-06,2018,1610612741,120,0.495,0.737,0.444,27,36,1610612740,125,0.529,0.667,0.429,26,46
21800806,2019-02-06,2018,1610612749,148,0.602,0.654,0.633,33,34,1610612764,129,0.522,0.842,0.459,34,40
21800807,2019-02-06,2018,1610612742,99,0.404,0.706,0.306,25,57,1610612766,93,0.404,0.706,0.243,17,47
21800808,2019-02-06,2018,1610612762,116,0.5,0.656,0.393,29,43,1610612756,88,0.467,0.789,0.176,23,36
21800809,2019-02-06,2018,1610612758,101,0.429,0.6,0.333,21,54,1610612745,127,0.45,0.944,0.392,17,42
21800810,2019-02-06,2018,1610612744,141,0.579,0.714,0.471,42,52,1610612759,102,0.432,0.952,0.375,24,30
21800796,2019-02-05,2018,1610612766,115,0.419,0.846,0.357,19,44,1610612746,117,0.483,0.882,0.75,25,48
21800797,2019-02-05,2018,1610612739,96,0.417,0.875,0.273,21,47,1610612738,103,0.488,1,0.346,29,42
21800798,2019-02-05,2018,1610612754,136,0.571,0.625,0.559,37,40,1610612747,94,0.467,0.769,0.19,25,34
21800799,2019-02-05,2018,1610612752,92,0.4,0.733,0.273,17,44,1610612765,105,0.468,0.792,0.353,22,41
21800800,2019-02-05,2018,1610612755,107,0.443,0.927,0.292,20,34,1610612761,119,0.461,0.813,0.355,27,42
21800801,2019-02-05,2018,1610612763,108,0.419,0.724,0.441,18,39,1610612750,106,0.448,0.95,0.31,26,55
21800802,2019-02-05,2018,1610612760,132,0.5,0.73,0.433,25,49,1610612753,122,0.467,0.794,0.297,27,40
21800803,2019-02-05,2018,1610612757,108,0.452,0.75,0.385,30,33,1610612748,118,0.542,0.84,0.318,18,46
21800790,2019-02-04,2018,1610612765,129,0.545,0.85,0.432,32,53,1610612743,103,0.446,0.545,0.321,28,32
21800791,2019-02-04,2018,1610612764,129,0.495,0.724,0.316,34,40,1610612737,137,0.505,0.862,0.5,29,50
21800792,2019-02-04,2018,1610612751,94,0.324,0.821,0.119,23,56,1610612749,113,0.426,0.68,0.256,29,59
21800793,2019-02-04,2018,1610612740,107,0.433,0.833,0.237,26,55,1610612754,109,0.451,0.708,0.357,25,43
21800794,2019-02-04,2018,1610612756,110,0.536,0.722,0.28,29,38,1610612745,118,0.494,0.76,0.317,19,43
21800795,2019-02-04,2018,1610612758,127,0.556,0.609,0.406,26,48,1610612759,112,0.429,0.905,0.281,18,46
21800787,2019-02-03,2018,1610612752,84,0.378,0.727,0.3,20,45,1610612763,96,0.407,0.722,0.346,25,49
21800788,2019-02-03,2018,1610612738,134,0.593,0.765,0.382,36,38,1610612760,129,0.489,0.735,0.4,25,42
21800789,2019-02-03,2018,1610612761,121,0.457,0.839,0.273,21,56,1610612746,103,0.427,0.862,0.167,15,36
21800775,2019-02-02,2018,1610612765,101,0.422,0.7,0.405,21,38,1610612746,111,0.488,0.618,0.5,22,47
21800776,2019-02-02,2018,1610612766,125,0.524,0.862,0.438,25,36,1610612741,118,0.519,1,0.375,20,39
21800777,2019-02-02,2018,1610612753,102,0.436,0.833,0.37,25,49,1610612751,89,0.363,0.813,0.263,23,50
21800778,2019-02-02,2018,1610612764,115,0.462,0.731,0.303,28,46,1610612749,131,0.495,1,0.436,30,46
21800780,2019-02-02,2018,1610612739,98,0.4,0.788,0.174,20,44,1610612742,111,0.476,0.789,0.41,20,50
21800781,2019-02-02,2018,1610612748,88,0.423,0.731,0.3,21,43,1610612754,95,0.427,0.706,0.292,26,43
21800779,2019-02-02,2018,1610612759,113,0.478,0.889,0.391,29,50,1610612740,108,0.448,1,0.286,26,42
21800782,2019-02-02,2018,1610612744,115,0.473,0.947,0.324,31,44,1610612747,101,0.438,0.588,0.259,23,49
21800783,2019-02-02,2018,1610612750,106,0.472,0.688,0.324,27,41,1610612743,107,0.472,0.714,0.394,29,48
21800784,2019-02-02,2018,1610612756,112,0.469,0.556,0.375,31,37,1610612737,118,0.512,0.692,0.438,21,53
21800786,2019-02-02,2018,1610612762,98,0.36,0.694,0.268,19,51,1610612745,125,0.46,0.811,0.385,17,48
21800785,2019-02-02,2018,1610612758,115,0.457,0.833,0.367,22,50,1610612755,108,0.441,0.76,0.212,19,46
21800770,2019-02-01,2018,1610612766,100,0.438,0.857,0.414,15,40,1610612763,92,0.438,0.765,0.31,23,40
21800771,2019-02-01,2018,1610612752,99,0.453,1,0.29,21,48,1610612738,113,0.46,0.8,0.351,25,43
21800772,2019-02-01,2018,1610612748,102,0.446,0.643,0.306,28,47,1610612760,118,0.484,0.737,0.533,23,50
21800773,2019-02-01,2018,1610612762,128,0.529,0.8,0.343,31,51,1610612737,112,0.398,0.833,0.304,23,40
21800774,2019-02-01,2018,1610612743,136,0.622,0.87,0.452,37,36,1610612745,122,0.529,0.762,0.364,23,30
21800764,2019-01-31,2018,1610612765,93,0.384,0.783,0.273,21,52,1610612742,89,0.409,0.714,0.28,18,44
21800765,2019-01-31,2018,1610612753,107,0.463,0.909,0.44,25,48,1610612754,100,0.451,0.875,0.211,26,42
21800766,2019-01-31,2018,1610612761,92,0.398,0.846,0.259,16,39,1610612749,105,0.494,0.765,0.368,21,50
21800767,2019-01-31,2018,1610612759,117,0.4,0.862,0.364,23,50,1610612751,114,0.472,0.655,0.324,30,46
21800768,2019-01-31,2018,1610612744,104,0.466,0.688,0.289,30,37,1610612755,113,0.466,0.792,0.324,30,49
21800769,2019-01-31,2018,1610612746,120,0.442,0.538,0.326,26,51,1610612747,123,0.457,0.8,0.423,28,56
21800756,2019-01-30,2018,1610612738,126,0.556,0.875,0.414,34,53,1610612766,94,0.438,0.429,0.325,20,31
21800757,2019-01-30,2018,1610612748,89,0.382,0.692,0.286,22,47,1610612741,105,0.513,0.81,0.421,26,40
21800758,2019-01-30,2018,1610612752,90,0.41,0.714,0.231,16,34,1610612742,114,0.536,0.818,0.395,31,49
21800759,2019-01-30,2018,1610612764,107,0.526,0.619,0.429,27,41,1610612754,89,0.393,0.778,0.29,27,39
21800760,2019-01-30,2018,1610612750,99,0.389,0.773,0.229,25,41,1610612763,97,0.414,0.864,0.261,21,51
21800761,2019-01-30,2018,1610612740,99,0.416,0.769,0.417,27,48,1610612743,105,0.472,0.632,0.3,31,43
21800762,2019-01-30,2018,1610612758,135,0.545,0.762,0.314,36,53,1610612737,113,0.442,0.84,0.348,24,36
21800763,2019-01-30,2018,1610612757,132,0.533,0.87,0.5,28,46,1610612762,105,0.447,0.857,0.324,24,36
21800749,2019-01-29,2018,1610612739,116,0.536,0.458,0.441,30,48,1610612764,113,0.483,0.739,0.333,31,36
21800750,2019-01-29,2018,1610612765,105,0.472,0.75,0.324,29,39,1610612749,115,0.54,0.8,0.406,32,39
21800751,2019-01-29,2018,1610612753,117,0.431,0.833,0.341,26,53,1610612760,126,0.538,0.731,0.429,25,43
21800752,2019-01-29,2018,1610612751,122,0.447,0.7,0.286,25,43,1610612741,117,0.5,0.737,0.321,17,50
21800753,2019-01-29,2018,1610612745,116,0.396,0.708,0.339,22,45,1610612740,121,0.511,0.8,0.29,27,55
21800754,2019-01-29,2018,1610612759,126,0.47,0.85,0.441,29,36,1610612756,124,0.6,0.789,0.448,26,38
21800755,2019-01-29,2018,1610612747,105,0.467,0.75,0.304,26,49,1610612755,121,0.452,0.786,0.417,33,44
21800744,2019-01-28,2018,1610612766,101,0.415,0.75,0.324,25,51,1610612752,92,0.4,0.654,0.304,19,46
21800745,2019-01-28,2018,1610612754,100,0.426,0.8,0.4,29,38,1610612744,132,0.541,0.813,0.419,39,48
21800746,2019-01-28,2018,1610612738,112,0.45,0.9,0.325,29,52,1610612751,104,0.379,0.813,0.382,20,48
21800747,2019-01-28,2018,1610612763,92,0.449,0.684,0.281,26,42,1610612743,95,0.44,0.929,0.222,17,37
21800748,2019-01-28,2018,1610612746,118,0.482,0.929,0.37,27,38,1610612737,123,0.506,0.862,0.294,28,44
21800735,2019-01-27,2018,1610612741,101,0.443,0.824,0.346,22,47,1610612739,104,0.424,0.867,0.382,26,52
21800736,2019-01-27,2018,1610612746,122,0.477,0.931,0.379,35,52,1610612758,108,0.398,0.867,0.222,18,44
21800738,2019-01-27,2018,1610612760,118,0.468,0.56,0.5,29,52,1610612749,112,0.429,0.679,0.405,22,49
21800737,2019-01-27,2018,1610612745,103,0.475,0.714,0.333,20,39,1610612753,98,0.402,0.588,0.286,23,56
21800739,2019-01-27,2018,1610612742,120,0.489,0.676,0.306,25,43,1610612761,123,0.446,0.842,0.5,24,44
21800740,2019-01-27,2018,1610612750,111,0.481,0.87,0.472,22,35,1610612762,125,0.535,0.72,0.385,30,36
21800742,2019-01-27,2018,1610612759,132,0.57,0.857,0.471,31,49,1610612764,119,0.449,0.724,0.391,32,32
21800741,2019-01-27,2018,1610612752,97,0.429,0.75,0.269,22,38,1610612748,106,0.464,0.889,0.364,26,47
21800743,2019-01-27,2018,1610612747,116,0.528,0.667,0.435,28,41,1610612756,102,0.4,0.844,0.269,19,40
21800730,2019-01-26,2018,1610612740,114,0.469,0.708,0.259,26,41,1610612759,126,0.516,0.84,0.458,30,51
21800731,2019-01-26,2018,1610612763,106,0.488,0.679,0.321,29,36,1610612754,103,0.432,0.833,0.333,20,40
21800732,2019-01-26,2018,1610612738,111,0.414,0.933,0.375,23,49,1610612744,115,0.446,0.853,0.364,25,53
21800733,2019-01-26,2018,1610612743,126,0.511,0.759,0.333,27,51,1610612755,110,0.418,0.741,0.389,29,41
21800734,2019-01-26,2018,1610612757,120,0.5,0.9,0.367,26,47,1610612737,111,0.457,0.75,0.364,24,36
21800720,2019-01-25,2018,1610612753,91,0.452,0.667,0.212,24,52,1610612764,95,0.443,0.833,0.556,26,38
21800721,2019-01-25,2018,1610612751,109,0.405,0.681,0.273,19,60,1610612752,99,0.425,0.654,0.258,17,33
21800722,2019-01-25,2018,1610612739,94,0.435,0.769,0.333,23,42,1610612748,100,0.468,0.68,0.391,19,47
21800723,2019-01-25,2018,1610612741,101,0.392,0.917,0.286,20,49,1610612746,106,0.463,0.759,0.381,27,50
21800724,2019-01-25,2018,1610612745,121,0.451,0.879,0.217,17,40,1610612761,119,0.484,0.944,0.389,27,47
21800725,2019-01-25,2018,1610612763,96,0.425,0.815,0.3,22,44,1610612758,99,0.407,0.765,0.364,23,49
21800726,2019-01-25,2018,1610612742,106,0.457,0.6,0.389,24,43,1610612765,101,0.412,0.76,0.316,22,46
21800727,2019-01-25,2018,1610612749,108,0.461,0.87,0.194,17,46,1610612766,99,0.4,0.68,0.256,20,53
21800728,2019-01-25,2018,1610612743,132,0.5,0.793,0.417,26,57,1610612756,95,0.421,0.923,0.233,20,35
21800729,2019-01-25,2018,1610612762,106,0.394,0.76,0.325,25,47,1610612750,102,0.422,0.857,0.308,20,50
21800716,2019-01-24,2018,1610612764,118,0.463,0.714,0.357,29,36,1610612744,126,0.568,0.905,0.35,34,50
21800717,2019-01-24,2018,1610612760,122,0.495,0.5,0.438,33,57,1610612740,116,0.485,0.667,0.278,34,42
21800718,2019-01-24,2018,1610612756,106,0.409,0.778,0.342,19,39,1610612757,120,0.468,1,0.462,25,53
21800719,2019-01-24,2018,1610612747,105,0.506,0.643,0.286,28,39,1610612750,120,0.431,0.88,0.303,24,55
21800706,2019-01-23,2018,1610612754,110,0.435,0.84,0.346,27,48,1610612761,106,0.413,0.783,0.308,28,45
21800707,2019-01-23,2018,1610612738,123,0.523,0.913,0.48,25,43,1610612739,103,0.437,0.7,0.433,20,44
21800708,2019-01-23,2018,1610612751,114,0.478,0.783,0.313,20,45,1610612753,110,0.427,0.821,0.324,22,42
21800709,2019-01-23,2018,1610612748,99,0.47,0.591,0.286,23,40,1610612746,111,0.529,0.667,0.318,23,41
21800710,2019-01-23,2018,1610612752,110,0.457,0.833,0.367,15,48,1610612745,114,0.411,0.763,0.25,10,44
21800711,2019-01-23,2018,1610612755,122,0.505,0.786,0.472,35,42,1610612759,120,0.573,0.867,0.481,24,36
21800712,2019-01-23,2018,1610612741,101,0.443,0.852,0.308,20,37,1610612737,121,0.5,0.762,0.375,31,51
21800713,2019-01-23,2018,1610612763,107,0.469,0.917,0.29,25,38,1610612766,118,0.532,0.774,0.4,23,37
21800714,2019-01-23,2018,1610612740,94,0.462,0.444,0.273,20,49,1610612765,98,0.404,0.684,0.333,24,49
21800715,2019-01-23,2018,1610612762,114,0.432,0.704,0.413,28,40,1610612743,108,0.477,0.8,0.296,20,50
21800702,2019-01-22,2018,1610612761,120,0.44,0.686,0.4,25,46,1610612758,105,0.451,0.727,0.333,29,43
21800703,2019-01-22,2018,1610612760,123,0.506,0.788,0.478,26,37,1610612757,114,0.453,0.818,0.278,21,52
21800704,2019-01-22,2018,1610612742,106,0.469,0.69,0.294,21,48,1610612746,98,0.363,0.759,0.278,19,41
21800705,2019-01-22,2018,1610612756,91,0.425,0.556,0.206,23,34,1610612750,118,0.437,0.684,0.357,30,64
21800691,2019-01-21,2018,1610612752,109,0.448,0.75,0.304,25,36,1610612760,127,0.542,0.815,0.517,26,49
21800692,2019-01-21,2018,1610612739,88,0.356,0.69,0.222,16,38,1610612741,104,0.474,0.773,0.5,24,50
21800693,2019-01-21,2018,1610612764,101,0.456,0.778,0.348,24,45,1610612765,87,0.403,0.778,0.324,22,40
21800694,2019-01-21,2018,1610612749,116,0.462,0.909,0.375,21,51,1610612742,106,0.414,0.588,0.35,24,48
21800695,2019-01-21,2018,1610612737,103,0.453,0.696,0.3,23,44,1610612753,122,0.505,0.905,0.379,29,45
21800696,2019-01-21,2018,1610612751,123,0.5,0.833,0.371,25,56,1610612758,94,0.419,0.545,0.4,26,37
21800697,2019-01-21,2018,1610612763,85,0.375,0.588,0.257,21,35,1610612740,105,0.527,0.692,0.346,19,50
21800698,2019-01-21,2018,1610612738,107,0.494,0.9,0.4,26,36,1610612748,99,0.419,0.889,0.314,25,38
21800699,2019-01-21,2018,1610612755,121,0.489,0.818,0.348,21,55,1610612745,93,0.36,0.769,0.262,14,38
21800700,2019-01-21,2018,1610612762,104,0.396,0.806,0.212,21,48,1610612757,109,0.5,0.733,0.444,30,44
21800701,2019-01-21,2018,1610612747,111,0.5,0.579,0.25,20,42,1610612744,130,0.51,0.737,0.432,41,50
21800688,2019-01-20,2018,1610612754,120,0.47,1,0.519,34,51,1610612766,95,0.402,0.68,0.343,20,44
21800689,2019-01-20,2018,1610612750,116,0.429,0.8,0.25,22,45,1610612756,114,0.465,0.688,0.308,22,38
21800690,2019-01-20,2018,1610612759,95,0.464,0.529,0.421,21,51,1610612746,103,0.459,0.583,0.524,23,41
21800678,2019-01-19,2018,1610612755,115,0.469,0.718,0.344,28,47,1610612760,117,0.441,0.885,0.387,20,45
21800679,2019-01-19,2018,1610612766,135,0.545,0.852,0.471,31,53,1610612756,115,0.448,0.788,0.333,21,26
21800680,2019-01-19,2018,1610612765,101,0.439,0.76,0.345,21,46,1610612758,103,0.449,0.722,0.4,30,39
21800681,2019-01-19,2018,1610612754,111,0.494,0.792,0.333,23,45,1610612742,99,0.42,0.8,0.243,21,44
21800682,2019-01-19,2018,1610612753,108,0.473,0.667,0.438,31,32,1610612749,118,0.553,0.8,0.4,22,46
21800683,2019-01-19,2018,1610612737,105,0.435,0.929,0.293,28,49,1610612738,113,0.443,0.92,0.375,19,43
21800684,2019-01-19,2018,1610612761,119,0.489,0.875,0.472,31,37,1610612763,90,0.425,0.8,0.345,21,42
21800685,2019-01-19,2018,1610612741,103,0.393,0.808,0.444,19,43,1610612748,117,0.57,0.609,0.406,27,46
21800686,2019-01-19,2018,1610612745,138,0.42,0.806,0.368,23,39,1610612747,134,0.521,0.8,0.27,27,56
21800687,2019-01-19,2018,1610612743,124,0.562,0.818,0.405,33,43,1610612739,102,0.486,0.846,0.345,20,28
21800671,2019-01-18,2018,1610612738,122,0.512,0.773,0.447,29,52,1610612763,116,0.446,0.9,0.457,33,39
21800672,2019-01-18,2018,1610612765,98,0.427,0.833,0.394,23,42,1610612748,93,0.506,0.263,0.345,25,45
21800673,2019-01-18,2018,1610612753,115,0.5,0.786,0.385,26,49,1610612751,117,0.454,0.667,0.413,24,41
21800674,2019-01-18,2018,1610612750,113,0.44,0.842,0.269,21,44,1610612759,116,0.5,0.793,0.458,24,41
21800675,2019-01-18,2018,1610612762,115,0.518,0.933,0.351,33,48,1610612739,99,0.414,0.769,0.292,16,37
21800676,2019-01-18,2018,1610612746,94,0.365,0.8,0.16,11,52,1610612744,112,0.488,0.704,0.243,31,43
21800677,2019-01-18,2018,1610612757,128,0.466,0.808,0.324,30,53,1610612740,112,0.488,0.815,0.32,23,41
21800665,2019-01-17,2018,1610612764,101,0.435,0.7,0.259,23,51,1610612752,100,0.448,0.833,0.414,15,42
21800666,2019-01-17,2018,1610612766,114,0.448,0.862,0.289,21,46,1610612758,95,0.443,0.462,0.333,28,42
21800667,2019-01-17,2018,1610612754,96,0.402,0.75,0.31,23,40,1610612755,120,0.529,0.909,0.529,38,51
21800668,2019-01-17,2018,1610612761,111,0.5,0.72,0.25,27,39,1610612756,109,0.429,0.778,0.3,18,46
21800669,2019-01-17,2018,1610612743,135,0.521,0.75,0.5,34,45,1610612741,105,0.473,0.636,0.357,27,45
21800670,2019-01-17,2018,1610612760,128,0.394,0.667,0.407,31,44,1610612747,138,0.505,0.905,0.475,37,63
21800657,2019-01-16,2018,1610612765,120,0.478,0.8,0.4,26,47,1610612753,115,0.5,0.538,0.359,29,37
21800658,2019-01-16,2018,1610612738,117,0.5,0.846,0.467,32,49,1610612761,108,0.446,0.905,0.241,20,42
21800659,2019-01-16,2018,1610612745,142,0.429,0.853,0.329,18,47,1610612751,145,0.519,0.773,0.444,29,57
21800660,2019-01-16,2018,1610612763,101,0.389,0.68,0.323,29,48,1610612749,111,0.476,0.864,0.353,27,50
21800661,2019-01-16,2018,1610612742,101,0.43,0.75,0.357,22,42,1610612759,105,0.494,0.833,0.433,26,36
21800662,2019-01-16,2018,1610612757,129,0.528,0.826,0.552,28,41,1610612739,112,0.474,0.842,0.316,17,41
21800663,2019-01-16,2018,1610612744,147,0.48,0.806,0.49,33,57,1610612740,140,0.48,0.818,0.514,36,49
21800664,2019-01-16,2018,1610612746,109,0.459,0.643,0.455,24,41,1610612762,129,0.512,0.811,0.333,27,48
21800651,2019-01-15,2018,1610612754,131,0.517,0.75,0.48,31,52,1610612756,97,0.421,0.5,0.296,26,43
21800652,2019-01-15,2018,1610612755,149,0.598,0.857,0.488,40,54,1610612750,107,0.389,0.829,0.348,18,34
21800653,2019-01-15,2018,1610612737,142,0.622,0.75,0.486,36,44,1610612760,126,0.457,0.756,0.281,22,40
21800654,2019-01-15,2018,1610612749,124,0.5,0.611,0.436,35,53,1610612748,86,0.419,0.75,0.235,27,43
21800655,2019-01-15,2018,1610612743,111,0.457,0.813,0.412,30,36,1610612744,142,0.6,0.7,0.538,38,50
21800656,2019-01-15,2018,1610612747,107,0.463,0.676,0.308,21,51,1610612741,100,0.402,0.708,0.29,21,46
21800645,2019-01-14,2018,1610612751,109,0.43,0.88,0.342,18,55,1610612738,102,0.407,0.739,0.306,21,41
21800646,2019-01-14,2018,1610612745,112,0.44,0.909,0.375,17,36,1610612763,94,0.507,0.545,0.455,31,43
21800647,2019-01-14,2018,1610612759,93,0.463,0.833,0.35,21,36,1610612766,108,0.467,0.818,0.361,24,45
21800648,2019-01-14,2018,1610612762,100,0.388,0.722,0.324,20,55,1610612765,94,0.389,0.813,0.306,16,38
21800649,2019-01-14,2018,1610612758,115,0.494,0.792,0.385,24,48,1610612757,107,0.402,0.793,0.323,22,49
21800650,2019-01-14,2018,1610612746,117,0.477,0.708,0.5,34,50,1610612740,121,0.438,0.75,0.32,28,49
21800638,2019-01-13,2018,1610612752,105,0.43,0.7,0.323,24,34,1610612755,108,0.46,0.733,0.3,22,56
21800639,2019-01-13,2018,1610612764,138,0.458,0.611,0.432,36,51,1610612761,140,0.471,0.806,0.361,24,59
21800640,2019-01-13,2018,1610612737,114,0.406,0.8,0.316,19,54,1610612749,133,0.533,0.727,0.367,28,39
21800641,2019-01-13,2018,1610612753,116,0.482,0.893,0.375,25,45,1610612745,109,0.442,0.852,0.238,20,38
21800642,2019-01-13,2018,1610612742,114,0.418,0.759,0.421,21,51,1610612744,119,0.455,0.833,0.422,26,49
21800643,2019-01-13,2018,1610612743,116,0.556,0.85,0.409,21,35,1610612757,113,0.455,0.955,0.353,25,39
21800644,2019-01-13,2018,1610612747,95,0.396,0.593,0.206,21,51,1610612739,101,0.427,0.739,0.381,18,52
21800630,2019-01-12,2018,1610612746,104,0.486,0.793,0.5,25,38,1610612765,109,0.435,0.864,0.432,20,48
21800631,2019-01-12,2018,1610612748,112,0.5,0.708,0.484,25,38,1610612763,108,0.481,0.778,0.31,18,38
21800632,2019-01-12,2018,1610612753,105,0.429,0.917,0.289,21,50,1610612738,103,0.422,0.679,0.25,19,46
21800633,2019-01-12,2018,1610612750,110,0.43,0.792,0.282,23,50,1610612740,106,0.46,0.875,0.208,22,48
21800634,2019-01-12,2018,1610612760,122,0.462,0.862,0.478,27,47,1610612759,112,0.458,0.7,0.323,21,52
21800635,2019-01-12,2018,1610612756,102,0.413,0.72,0.308,29,49,1610612743,93,0.386,0.682,0.323,25,50
21800636,2019-01-12,2018,1610612758,104,0.414,0.667,0.378,27,49,1610612766,97,0.409,0.591,0.333,21,56
21800637,2019-01-12,2018,1610612762,110,0.432,0.72,0.356,23,52,1610612741,102,0.412,0.882,0.28,24,47
21800621,2019-01-11,2018,1610612755,121,0.517,0.741,0.333,31,30,1610612737,123,0.556,0.778,0.48,27,44
21800622,2019-01-11,2018,1610612764,113,0.488,0.75,0.545,28,43,1610612749,106,0.449,0.765,0.325,26,43
21800623,2019-01-11,2018,1610612752,106,0.443,0.875,0.359,22,37,1610612754,121,0.521,1,0.462,30,47
21800624,2019-01-11,2018,1610612761,122,0.457,0.625,0.314,32,55,1610612751,105,0.42,0.667,0.367,20,54
